xvals,yvals,upper,lower,factor,dx_variable,period,first_year,last_year
6.6,0.762104789711477,1.2998753247787,0.224334254644256,eci,eci,1964 - 2016,1964,2016
6.7,0.724165560546242,1.24689390949304,0.201437211599439,eci,eci,1964 - 2016,1964,2016
6.8,0.686226331381104,1.19428988418313,0.178162778579079,eci,eci,1964 - 2016,1964,2016
6.9,0.648287102216061,1.14209649898578,0.154477705446343,eci,eci,1964 - 2016,1964,2016
7,0.610347873050824,1.09035627904,0.130339467061648,eci,eci,1964 - 2016,1964,2016
7.1,0.572408643885792,1.03910181090004,0.105715476871546,eci,eci,1964 - 2016,1964,2016
7.2,0.534469414720548,0.988384281575559,0.0805545478655371,eci,eci,1964 - 2016,1964,2016
7.3,0.496530185555385,0.938243292900921,0.0548170782098488,eci,eci,1964 - 2016,1964,2016
7.4,0.458590956390343,0.88872824189455,0.028453670886136,eci,eci,1964 - 2016,1964,2016
7.5,0.420651727225123,0.83989742549358,0.00140602895666636,eci,eci,1964 - 2016,1964,2016
7.6,0.382712498060116,0.791796991742685,-0.0263719956224521,eci,eci,1964 - 2016,1964,2016
7.7,0.34477326889484,0.744490570327945,-0.0549440325382641,eci,eci,1964 - 2016,1964,2016
7.8,0.306834039729687,0.69802942018469,-0.0843613407253169,eci,eci,1964 - 2016,1964,2016
7.9,0.268894810564604,0.652471143678838,-0.11468152254963,eci,eci,1964 - 2016,1964,2016
8,0.230955581399402,0.607873035574302,-0.145961872775499,eci,eci,1964 - 2016,1964,2016
8.1,0.193016352234297,0.564283295209153,-0.178250590740559,eci,eci,1964 - 2016,1964,2016
8.2,0.155077123069168,0.521750858509588,-0.211596612371253,eci,eci,1964 - 2016,1964,2016
8.3,0.117137893904055,0.480315322877731,-0.246039535069621,eci,eci,1964 - 2016,1964,2016
8.4,0.079198664738872,0.440008638451495,-0.281611308973751,eci,eci,1964 - 2016,1964,2016
8.5,0.0412594355737084,0.400853645066192,-0.318334773918775,eci,eci,1964 - 2016,1964,2016
8.6,0.00332020640864509,0.362859711944586,-0.356219299127296,eci,eci,1964 - 2016,1964,2016
8.7,-0.0346190227565114,0.326029824854635,-0.395267870367658,eci,eci,1964 - 2016,1964,2016
8.8,-0.0725582519216375,0.290352451482907,-0.435468955326182,eci,eci,1964 - 2016,1964,2016
8.9,-0.110497481086753,0.255806189249675,-0.47680115142318,eci,eci,1964 - 2016,1964,2016
9,-0.148436710252011,0.222360639104845,-0.519234059608867,eci,eci,1964 - 2016,1964,2016
9.1,-0.186375939417052,0.189974707587583,-0.562726586421688,eci,eci,1964 - 2016,1964,2016
9.2,-0.224315168582177,0.15860396382248,-0.607234300986833,eci,eci,1964 - 2016,1964,2016
9.3,-0.262254397747313,0.128196651483567,-0.652705446978194,eci,eci,1964 - 2016,1964,2016
9.4,-0.300193626912435,0.098697958451109,-0.69908521227598,eci,eci,1964 - 2016,1964,2016
9.5,-0.338132856077692,0.0700519398061431,-0.746317651961527,eci,eci,1964 - 2016,1964,2016
9.6,-0.376072085242747,0.0422010889329841,-0.794345259418478,eci,eci,1964 - 2016,1964,2016
9.7,-0.414011314407955,0.0150899042804458,-0.843112533096355,eci,eci,1964 - 2016,1964,2016
9.8,-0.45195054357306,-0.0113362844518568,-0.892564802694263,eci,eci,1964 - 2016,1964,2016
9.9,-0.489889772738186,-0.0371297782688684,-0.942649767207503,eci,eci,1964 - 2016,1964,2016
10,-0.527829001903368,-0.0623399552669683,-0.993318048539768,eci,eci,1964 - 2016,1964,2016
10.1,-0.565768231068499,-0.0870132557718444,-1.04452320636515,eci,eci,1964 - 2016,1964,2016
10.2,-0.603707460233621,-0.111193371845202,-1.09622154862204,eci,eci,1964 - 2016,1964,2016
10.3,-0.64164668939868,-0.134920544010174,-1.14837283478719,eci,eci,1964 - 2016,1964,2016
10.4,-0.679585918563906,-0.158230935643036,-1.20094090148478,eci,eci,1964 - 2016,1964,2016
10.5,-0.717525147728951,-0.181159777484075,-1.25389051797383,eci,eci,1964 - 2016,1964,2016
10.6,-0.755464376894093,-0.203737564068219,-1.30719118971997,eci,eci,1964 - 2016,1964,2016
10.7,-0.793403606059309,-0.225993543496867,-1.36081366862175,eci,eci,1964 - 2016,1964,2016
10.8,-0.831342835224518,-0.247953006302138,-1.4147326641469,eci,eci,1964 - 2016,1964,2016
10.9,-0.869282064389619,-0.269639732551549,-1.46892439622769,eci,eci,1964 - 2016,1964,2016
11,-0.907221293554694,-0.291074731984071,-1.52336785512532,eci,eci,1964 - 2016,1964,2016
11.1,-0.945160522719809,-0.312278751699359,-1.57804229374026,eci,eci,1964 - 2016,1964,2016
11.2,-0.983099751885046,-0.333270243498242,-1.63292926027185,eci,eci,1964 - 2016,1964,2016
11.3,-1.02103898105005,-0.354062302760645,-1.68801565933945,eci,eci,1964 - 2016,1964,2016
11.4,-1.05897821021523,-0.374672659048422,-1.74328376138203,eci,eci,1964 - 2016,1964,2016
11.5,-1.09691743938039,-0.395114085064455,-1.79872079369633,eci,eci,1964 - 2016,1964,2016
11.6,-1.13485666854548,-0.415398929853475,-1.85431440723749,eci,eci,1964 - 2016,1964,2016
11.7,-1.17279589771063,-0.43553885198101,-1.91005294344025,eci,eci,1964 - 2016,1964,2016
11.8,-1.21073512687573,-0.455543065231086,-1.96592718852038,eci,eci,1964 - 2016,1964,2016
11.9,-1.24867435604079,-0.47542166516988,-2.0219270469117,eci,eci,1964 - 2016,1964,2016
12,-1.28661358520592,-0.49518356661672,-2.07804360379512,eci,eci,1964 - 2016,1964,2016
6,-3.69409889096645,-2.4256896701715,-4.9625081117614,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
6.1,-3.73203812013157,-2.44404867048206,-5.02002756978108,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
6.2,-3.76997734929673,-2.46238118100547,-5.07757351758799,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
6.3,-3.80791657846184,-2.48068780306399,-5.13514535385969,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
6.4,-3.84585580762698,-2.49896958904712,-5.19274202620684,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
6.5,-3.88379503679214,-2.51722840948672,-5.25036166409756,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
6.6,-3.92173426595732,-2.53546481801657,-5.30800371389806,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
6.7,-3.95967349512231,-2.55367738349389,-5.36566960675073,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
6.8,-3.99761272428752,-2.5718705518845,-5.42335489669054,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
6.9,-4.03555195345269,-2.59004219623871,-5.48106171066666,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
7,-4.07349118261778,-2.60819683379397,-5.5387855314416,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
7.1,-4.11143041178299,-2.62633269233063,-5.59652813123536,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
7.2,-4.14936964094814,-2.64445015220616,-5.65428912969011,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
7.3,-4.18730887011336,-2.66254976606374,-5.71206797416298,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
7.4,-4.22524809927844,-2.68063403163756,-5.76986216691932,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
7.5,-4.26318732844356,-2.69870231806243,-5.8276723388247,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
7.6,-4.30112655760863,-2.71675533181745,-5.88549778339982,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
7.7,-4.3390657867738,-2.7347938579115,-5.9433377156361,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
7.8,-4.37700501593891,-2.75281864703359,-6.00119138484424,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
7.9,-4.4149442451041,-2.77082964690149,-6.05905884330671,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
8,-4.45288347426922,-2.78882701720974,-6.11693993132869,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
8.1,-4.49082270343433,-2.80681324964337,-6.17483215722528,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
8.2,-4.52876193259952,-2.82478769891067,-6.23273616628838,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
8.3,-4.56670116176459,-2.84274767200621,-6.29065465152297,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
8.4,-4.60464039092972,-2.86069873017192,-6.34858205168752,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
8.5,-4.64257962009496,-2.87863850692142,-6.4065207332685,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
8.6,-4.68051884926007,-2.89656733288268,-6.46447036563747,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
8.7,-4.71845807842518,-2.91448621008332,-6.52242994676705,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
8.8,-4.75639730759034,-2.93239299549357,-6.58040161968712,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
8.9,-4.79433653675559,-2.95029507999998,-6.63837799351119,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
9,-4.83227576592078,-2.9681841090383,-6.69636742280326,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
9.1,-4.87021499508571,-2.98606329771092,-6.75436669246049,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
9.2,-4.90815422425083,-3.00393746047522,-6.81237098802645,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
9.3,-4.94609345341602,-3.02180172555699,-6.87038518127505,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
9.4,-4.98403268258134,-3.03966075244438,-6.9284046127183,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
9.5,-5.02197191174638,-3.05750477010721,-6.98643905338556,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
9.6,-5.05991114091151,-3.07534427729508,-7.04447800452794,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
9.7,-5.09785037007666,-3.09318137308854,-7.10251936706477,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
9.8,-5.13578959924178,-3.11100422463568,-7.16057497384788,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
9.9,-5.17372882840698,-3.12882316716232,-7.21863448965165,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
10,-5.21166805757214,-3.14663480406306,-7.27670131108122,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
10.1,-5.24960728673725,-3.16444133297542,-7.33477324049908,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
10.2,-5.28754651590233,-3.18223925533264,-7.39285377647201,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
10.3,-5.32548574506754,-3.20003204214906,-7.45093944798602,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
10.4,-5.36342497423266,-3.21781871804454,-7.50903123042077,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
10.5,-5.40136420339774,-3.23559904514659,-7.56712936164889,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
10.6,-5.43930343256294,-3.25337479286562,-7.62523207226026,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
10.7,-5.47724266172813,-3.27114433572215,-7.68334098773411,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
10.8,-5.51518189089323,-3.28890796087705,-7.7414558209094,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
10.9,-5.55312112005835,-3.30666742823858,-7.79957481187813,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
11,-5.59106034922341,-3.3244208165974,-7.8576998818494,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
11.1,-5.62899957838862,-3.34217011589437,-7.91582904088287,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
11.2,-5.66693880755375,-3.35991511178119,-7.97396250332631,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
11.3,-5.704878036719,-3.37765339619597,-8.03210267724204,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
11.4,-5.74281726588398,-3.39538825861693,-8.09024627315103,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
11.5,-5.78075649504914,-3.4131179440149,-8.14839504608338,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
11.6,-5.81869572421423,-3.43084433297918,-8.20654711544928,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
11.7,-5.85663495337951,-3.44856680815022,-8.2647030986088,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
11.8,-5.89457418254449,-3.46628359691838,-8.32286476817061,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
11.9,-5.93251341170976,-3.48399750215585,-8.38102932126368,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
12,-5.97045264087492,-3.50170638151104,-8.4391989002388,GDP_pc_PPP_log,GDP,1964 - 2016,1964,2016
6,1.15245290833582,1.81796818696171,0.486937629709941,eci,eci,1965 - 2016,1965,2016
6.1,1.10582433930983,1.75397380102197,0.457674877597702,eci,eci,1965 - 2016,1965,2016
6.2,1.0591957702839,1.69020595636479,0.428185584203012,eci,eci,1965 - 2016,1965,2016
6.3,1.01256720125804,1.62668012258206,0.398454279934011,eci,eci,1965 - 2016,1965,2016
6.4,0.965938632232075,1.56342031621349,0.368456948250661,eci,eci,1965 - 2016,1965,2016
6.5,0.919310063206111,1.50044859155328,0.338171534858939,eci,eci,1965 - 2016,1965,2016
6.6,0.872681494180181,1.43778754293826,0.307575445422102,eci,eci,1965 - 2016,1965,2016
6.7,0.826052925154265,1.37546640207479,0.276639448233743,eci,eci,1965 - 2016,1965,2016
6.8,0.779424356128336,1.31351500873916,0.245333703517515,eci,eci,1965 - 2016,1965,2016
6.9,0.732795787102392,1.25196548111918,0.213626093085603,eci,eci,1965 - 2016,1965,2016
7,0.686167218076443,1.19085361751792,0.181480818634969,eci,eci,1965 - 2016,1965,2016
7.1,0.639538649050505,1.13021889489907,0.148858403201938,eci,eci,1965 - 2016,1965,2016
7.2,0.592910080024589,1.07010175217786,0.115718407871321,eci,eci,1965 - 2016,1965,2016
7.3,0.546281510998636,1.01054846772628,0.0820145542709948,eci,eci,1965 - 2016,1965,2016
7.4,0.49965294197272,0.951607453371349,0.04769843057409,eci,eci,1965 - 2016,1965,2016
7.5,0.453024372946765,0.893330196665036,0.0127185492284937,eci,eci,1965 - 2016,1965,2016
7.6,0.406395803920892,0.835769943203146,-0.0229783353613621,eci,eci,1965 - 2016,1965,2016
7.7,0.359767234894924,0.778983541787474,-0.0594490719976255,eci,eci,1965 - 2016,1965,2016
7.8,0.313138665868918,0.72302817938829,-0.0967508476504534,eci,eci,1965 - 2016,1965,2016
7.9,0.266510096843053,0.667961713941236,-0.134941520255129,eci,eci,1965 - 2016,1965,2016
8,0.219881527817126,0.613841121797521,-0.17407806616327,eci,eci,1965 - 2016,1965,2016
8.1,0.173252958791206,0.560721393269674,-0.214215475687262,eci,eci,1965 - 2016,1965,2016
8.2,0.126624389765304,0.508654019379872,-0.255405239849264,eci,eci,1965 - 2016,1965,2016
8.3,0.0799958207393299,0.457684523051269,-0.297692881572609,eci,eci,1965 - 2016,1965,2016
8.4,0.0333672517134262,0.40785016079196,-0.341115657365107,eci,eci,1965 - 2016,1965,2016
8.5,-0.0132613173124047,0.359181052349472,-0.385703686974282,eci,eci,1965 - 2016,1965,2016
8.6,-0.0598898863384836,0.311696205119343,-0.43147597779631,eci,eci,1965 - 2016,1965,2016
8.7,-0.106518455364321,0.265403527242103,-0.478440437970746,eci,eci,1965 - 2016,1965,2016
8.8,-0.15314702439026,0.220300183175692,-0.526594231956212,eci,eci,1965 - 2016,1965,2016
8.9,-0.199775593416239,0.176371477018299,-0.575922663850777,eci,eci,1965 - 2016,1965,2016
9,-0.246404162442104,0.133592256180449,-0.626400581064657,eci,eci,1965 - 2016,1965,2016
9.1,-0.293032731468059,0.0919283271426825,-0.677993790078801,eci,eci,1965 - 2016,1965,2016
9.2,-0.339661300493984,0.0513371141581012,-0.73065971514607,eci,eci,1965 - 2016,1965,2016
9.3,-0.386289869519917,0.0117695601646036,-0.784349299204438,eci,eci,1965 - 2016,1965,2016
9.4,-0.432918438545869,-0.026827246746689,-0.83900963034505,eci,eci,1965 - 2016,1965,2016
9.5,-0.479547007571807,-0.0645100941680573,-0.894583920975557,eci,eci,1965 - 2016,1965,2016
9.6,-0.526175576597735,-0.101336534862595,-0.951014618332876,eci,eci,1965 - 2016,1965,2016
9.7,-0.572804145623632,-0.137364129013939,-1.00824416223333,eci,eci,1965 - 2016,1965,2016
9.8,-0.619432714649588,-0.17265051460656,-1.06621491469262,eci,eci,1965 - 2016,1965,2016
9.9,-0.666061283675579,-0.207249964538411,-1.12487260281275,eci,eci,1965 - 2016,1965,2016
10,-0.712689852701547,-0.241215544754496,-1.1841641606486,eci,eci,1965 - 2016,1965,2016
10.1,-0.759318421727489,-0.27459644366752,-1.24404039978746,eci,eci,1965 - 2016,1965,2016
10.2,-0.805946990753385,-0.307439544318493,-1.30445443718828,eci,eci,1965 - 2016,1965,2016
10.3,-0.852575559779335,-0.339787829706022,-1.36536328985265,eci,eci,1965 - 2016,1965,2016
10.4,-0.899204128805227,-0.371681515540344,-1.42672674207011,eci,eci,1965 - 2016,1965,2016
10.5,-0.945832697831099,-0.403158591820327,-1.48850680384187,eci,eci,1965 - 2016,1965,2016
10.6,-0.992461266857086,-0.434252062339562,-1.55067047137461,eci,eci,1965 - 2016,1965,2016
10.7,-1.03908983588302,-0.464993201064132,-1.6131864707019,eci,eci,1965 - 2016,1965,2016
10.8,-1.08571840490896,-0.495410229422923,-1.676026580395,eci,eci,1965 - 2016,1965,2016
10.9,-1.13234697393488,-0.525529761403863,-1.73916418646591,eci,eci,1965 - 2016,1965,2016
11,-1.17897554296081,-0.555375208386967,-1.80257587753465,eci,eci,1965 - 2016,1965,2016
11.1,-1.22560411198679,-0.584968057647994,-1.86624016632558,eci,eci,1965 - 2016,1965,2016
11.2,-1.2722326810127,-0.614328223783733,-1.93013713824167,eci,eci,1965 - 2016,1965,2016
11.3,-1.31886125003869,-0.643473349091833,-1.99424915098554,eci,eci,1965 - 2016,1965,2016
11.4,-1.36548981906454,-0.672419024225841,-2.05856061390324,eci,eci,1965 - 2016,1965,2016
11.5,-1.41211838809054,-0.701180561949276,-2.12305621423181,eci,eci,1965 - 2016,1965,2016
11.6,-1.45874695711648,-0.729772717641808,-2.18772119659116,eci,eci,1965 - 2016,1965,2016
11.7,-1.50537552614243,-0.7582055035726,-2.25254554871227,eci,eci,1965 - 2016,1965,2016
11.8,-1.55200409516831,-0.786492274535101,-2.31751591580153,eci,eci,1965 - 2016,1965,2016
11.9,-1.59863266419428,-0.814641180046102,-2.38262414834246,eci,eci,1965 - 2016,1965,2016
12,-1.64526123322019,-0.842664300174246,-2.44785816626614,eci,eci,1965 - 2016,1965,2016
6,-4.36842782866757,-3.05675671244107,-5.68009894489407,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
6.1,-4.41505639769353,-3.08320478762744,-5.74690800775962,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
6.2,-4.4616849667195,-3.10962489565748,-5.81374503778152,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
6.3,-4.5083135357454,-3.13602063744612,-5.88060643404468,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
6.4,-4.55494210477136,-3.16239293490481,-5.94749127463791,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
6.5,-4.60157067379732,-3.18873942737148,-6.01440192022317,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
6.6,-4.64819924282318,-3.21506341798029,-6.08133506766607,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
6.7,-4.69482781184913,-3.24136981969567,-6.14828580400259,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
6.8,-4.74145638087501,-3.26765146743105,-6.21526129431896,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
6.9,-4.78808494990096,-3.29391633511886,-6.28225356468305,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
7,-4.83471351892687,-3.32015932368865,-6.34926771416509,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
7.1,-4.88134208795274,-3.34638526006684,-6.41629891583863,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
7.2,-4.92797065697882,-3.37259449089468,-6.48334682306296,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
7.3,-4.97459922600458,-3.39878338611324,-6.55041506589592,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
7.4,-5.02122779503066,-3.42496218311642,-6.6174934069449,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
7.5,-5.06785636405654,-3.45112093527779,-6.68459179283528,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
7.6,-5.11448493308236,-3.47726515718711,-6.7517047089776,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
7.7,-5.16111350210826,-3.50339721916652,-6.81882978504999,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
7.8,-5.20774207113435,-3.52951554690433,-6.88596859536436,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
7.9,-5.25437064016026,-3.55561780588908,-6.95312347443144,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
8,-5.30099920918615,-3.58170710966818,-7.02029130870412,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
8.1,-5.3476277782121,-3.60778606060366,-7.08746949582054,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
8.2,-5.39425634723803,-3.63385149526062,-7.15466119921545,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
8.3,-5.44088491626394,-3.65990552487709,-7.22186430765078,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
8.4,-5.48751348528992,-3.68594958314373,-7.2890773874361,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
8.5,-5.53414205431584,-3.71198238392108,-7.35630172471061,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
8.6,-5.58077062334188,-3.73800273299975,-7.42353851368401,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
8.7,-5.62739919236782,-3.76401470632879,-7.49078367840685,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
8.8,-5.6740277613937,-3.79001800905342,-7.55803751373398,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
8.9,-5.7206563304197,-3.81601149253173,-7.62530116830768,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
9,-5.76728489944555,-3.84199387115566,-7.69257592773544,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
9.1,-5.81391346847152,-3.8679693389822,-7.75985759796084,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
9.2,-5.86054203749757,-3.89393500750715,-7.82714906748798,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
9.3,-5.90717060652344,-3.91989205095854,-7.89444916208834,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
9.4,-5.95379917554929,-3.94584146036949,-7.96175689072908,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
9.5,-6.00042774457522,-3.97178383498018,-8.02907165417026,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
9.6,-6.04705631360114,-3.99771816835703,-8.09639445884526,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
9.7,-6.09368488262706,-4.02364392244922,-8.16372584280489,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
9.8,-6.14031345165297,-4.04956289778931,-8.23106400551663,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
9.9,-6.18694202067893,-4.0754766327474,-8.29840740861047,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
10,-6.23357058970485,-4.10138158720707,-8.36575959220263,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
10.1,-6.2801991587308,-4.12728264398154,-8.43311567348006,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
10.2,-6.32682772775668,-4.15317522610911,-8.50048022940424,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
10.3,-6.3734562967828,-4.17906170707617,-8.56785088648943,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
10.4,-6.42008486580856,-4.20494223368271,-8.63522749793442,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
10.5,-6.46671343483442,-4.2308170600807,-8.70260980958815,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
10.6,-6.51334200386046,-4.25668705270149,-8.76999695501944,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
10.7,-6.55997057288645,-4.28255043190733,-8.83739071386557,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
10.8,-6.60659914191226,-4.30840953696961,-8.90478874685491,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
10.9,-6.65322771093841,-4.33426270250629,-8.97219271937052,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
11,-6.69985627996429,-4.36011206305346,-9.03960049687512,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
11.1,-6.7464848489903,-4.38595469472093,-9.10701500325967,GDP_pc_PPP_log,GDP,1965 - 2016,1965,2016
