start_year,end_year,variable,estimate,pvalue,ame_estimate,ame_pvalue,mem_estimate,mem_pvalue
1994,2001,eci,4.60162775909366,0.145612115817078,0.820361905662868,0.0347492732584316,0.820361905662312,0.0347642884347651
1994,2002,eci,4.09579904370652,0.0708721129536575,0.697505398950564,0.0542332301971088,0.69750539894897,0.0542529880822907
1994,2003,eci,2.34860941650328,0.172352485077831,0.26216867169854,0.451556648513807,0.262168671698487,0.451556194222637
1994,2004,eci,2.1692417515557,0.165935039447149,0.0935098603190126,0.780975922578549,0.0935098603162973,0.780991942021276
1994,2005,eci,2.6758558562617,0.0861607714040322,0.000676200747716485,0.998398294509217,0.000676200747705839,0.998398138171535
1994,2006,eci,3.45439859580152,0.0239148354511652,0.073377056579104,0.822940867144039,0.0733770565761686,0.822970070609523
1994,2007,eci,3.01889908123589,0.0762041205509629,-0.0369244335541753,0.909626840878657,-0.0369244335560999,0.909625784141414
1994,2008,eci,3.73968691908075,0.0256983981044129,-0.0101900270697646,0.974872235604437,-0.010190027066284,0.974867750906764
1994,2009,eci,4.2515441390068,0.0207765068214446,0.0426546644351196,0.890953496856976,0.0426546644327903,0.890953363942976
1994,2010,eci,4.23084394961715,0.0261310950018703,0.0329869335231102,0.917726440115509,0.0329869335179833,0.917740043556093
1994,2011,eci,4.27438341270427,0.0223739367198025,-0.0617913734748772,0.855592402266318,-0.061791373471825,0.855578967407151
1994,2012,eci,3.80849254542903,0.0396191419682548,-0.109603829687564,0.741003573399933,-0.109603829687269,0.741001463471813
1994,2013,eci,3.59285013117127,0.0380561808574219,-0.118199889230875,0.713461844041381,-0.118199889226798,0.713435732549795
1994,2014,eci,3.23240529504864,0.0556232331621429,-0.0785290985316061,0.798559449456853,-0.0785290985320874,0.798575009036812
1994,2015,eci,3.2144173507365,0.0587836439775581,-0.0778457521722276,0.800836321929956,-0.0778457521709797,0.800833587852768
1994,2016,eci,3.20240966779152,0.0601773576768116,-0.078005097478647,0.800568248574622,-0.078005097479205,0.800566534314242
1995,1999,eci,6.3400155269374,0.0551199838155582,1.56903406106895,0.00441505510942893,1.56903406106705,0.0044147948650966
1995,2000,eci,7.15479099446587,0.0248320397470442,1.38831711775771,0.00532654296096537,1.38831711775736,0.00532667766857515
1995,2001,eci,6.43913734083783,0.0181483221443059,1.37118179982752,0.00180361659325379,1.37118179982892,0.00180346595250117
1995,2002,eci,6.00165549187888,0.00648591639790765,1.21828266129813,0.002760794135777,1.2182826612985,0.00276059608757816
1995,2003,eci,3.81576892653856,0.114833258388476,0.636704131332744,0.112973457478155,0.636704131333873,0.112971821281153
1995,2004,eci,3.52294779824905,0.115602476212494,0.413924500668765,0.29305996412689,0.413924500670919,0.292976815931368
1995,2005,eci,3.81221475926811,0.0837468526233636,0.231932457253219,0.565123991863711,0.231932457251721,0.565121708468132
1995,2006,eci,4.66996516315033,0.0398010200123174,0.282128692069906,0.476780673282194,0.282128692068394,0.4767730711806
1995,2007,eci,3.73312808064402,0.165763255982893,0.0822296605454224,0.830924146219178,0.0822296605462745,0.830923944369523
1995,2008,eci,4.11420743561246,0.106859147681018,0.0242528489917646,0.949875548922679,0.0242528489928805,0.949875052026286
1995,2009,eci,4.51199039836366,0.0883779268084083,0.0267088672524896,0.94197457377999,0.0267088672520026,0.941973831145947
1995,2010,eci,4.39991509714238,0.0994403869909607,-0.00646721060286335,0.986131914323706,-0.00646721060327117,0.98613176748329
1995,2011,eci,4.25937695254206,0.0914517760027975,-0.155213069772794,0.689687115585866,-0.155213069774507,0.689684478724179
1995,2012,eci,3.92139513841058,0.115811712242597,-0.18536421831512,0.624891811925822,-0.185364218314671,0.624888774669288
1995,2013,eci,3.65153147287768,0.112699561188629,-0.197377611848931,0.585998190006435,-0.197377611849183,0.585996079743345
1995,2014,eci,3.39395481941831,0.119790324796332,-0.125421208735137,0.715538702293911,-0.125421208734767,0.715537546168999
1995,2015,eci,3.36917523769634,0.123845811239198,-0.127605391066636,0.711563331477547,-0.127605391066219,0.711559733230384
1995,2016,eci,3.35859972475696,0.124895669130102,-0.128950418108031,0.70873900221936,-0.128950418109347,0.708735656432323
1996,2000,eci,2.57080627807186,0.446705586298523,0.679802948544061,0.175049915068063,0.679802948543607,0.175044288376445
1996,2001,eci,2.80473643893689,0.305603745738568,0.848770100642852,0.0506046320119689,0.848770100643321,0.050604518123591
1996,2002,eci,2.05286443595088,0.37107465410001,0.595668721064409,0.136298920231946,0.595668721069681,0.136230213969955
1996,2003,eci,0.312142133319084,0.909143974370028,0.0487142331331488,0.901863252914491,0.0487142331337972,0.901862312255979
1996,2004,eci,0.250579890743281,0.923619929367075,-0.180705403706051,0.636291845089796,-0.180705403702132,0.636260387387518
1996,2005,eci,0.870053296648969,0.740262966822829,-0.365433670237981,0.347140994276897,-0.365433670240549,0.347179161872401
1996,2006,eci,2.03110004601013,0.435225651205226,-0.260740507285826,0.502199142282006,-0.260740507286091,0.502189130506745
1996,2007,eci,1.88644019685751,0.546523575146344,-0.31048595957798,0.407661384790093,-0.310485959575998,0.407621036432532
1996,2008,eci,2.90482774421409,0.331664379775917,-0.26836069081934,0.474005876016788,-0.268360690820608,0.474040598532605
1996,2009,eci,3.95165494666398,0.222130475102831,-0.135994221032977,0.702645164383794,-0.135994221034082,0.702666173837019
1996,2010,eci,4.09084845512612,0.215582523206581,-0.108500027258621,0.764047336739956,-0.10850002725815,0.764045627964854
1996,2011,eci,4.76496007950146,0.145441785064387,-0.0986394179002431,0.792603564189084,-0.0986394179004017,0.792601968541292
1996,2012,eci,4.89154894940868,0.137600860398721,-0.0232059045087238,0.949056586867362,-0.0232059045075201,0.949056302764159
1996,2013,eci,4.70584796886041,0.127977823399206,-6.43945802315076e-05,0.999851750372117,-6.43945783965901e-05,0.999851737809133
1996,2014,eci,4.04457283427465,0.153048505444332,-0.00821490876207338,0.980019380840867,-0.00821490876034844,0.980017502802926
1996,2015,eci,4.00549025059246,0.158922840966935,-0.0117825626063206,0.971406661458724,-0.0117825626068176,0.971408959706508
1996,2016,eci,4.00251508113692,0.159686793619525,-0.0120388164035248,0.970782943844828,-0.0120388164023046,0.970782655479223
1997,2001,eci,0.170850567063335,0.960972074403392,0.744654726860624,0.150889598985068,0.744654726863295,0.150889876759572
1997,2002,eci,1.39649881945123,0.60105043946399,0.844737732198341,0.0795221757057651,0.844737732201555,0.0794729296476876
1997,2003,eci,0.0505162036133343,0.987525510833189,0.220821283341241,0.638364066237052,0.220821283338958,0.638361558685343
1997,2004,eci,0.0374866522827713,0.990237778130675,-0.090960870481054,0.83952469134624,-0.0909608704823585,0.839548319004678
1997,2005,eci,0.360067987362801,0.899941953500076,-0.400625338107824,0.359841457825251,-0.400625338111661,0.359915977890949
1997,2006,eci,1.26125731452735,0.653848905124008,-0.451535686441689,0.293734813281095,-0.451535686444866,0.293806219267521
1997,2007,eci,0.522194648004338,0.868507034225666,-0.622494936573392,0.125828553559461,-0.622494936572387,0.12582694820852
1997,2008,eci,1.26247900730601,0.665170381459868,-0.699899618924592,0.0829936983822247,-0.699899618924714,0.0829895825525062
1997,2009,eci,1.77925413115152,0.548124946005312,-0.672237326637714,0.0758443510339949,-0.672237326638913,0.0758410932889973
1997,2010,eci,1.78565195985557,0.544803417450576,-0.703140804095045,0.0645665355872072,-0.703140804095445,0.0645647610520798
1997,2011,eci,1.83497107880244,0.509872770534101,-0.865425138162534,0.0262765977266098,-0.865425138163336,0.0262625876043388
1997,2012,eci,1.88550602272388,0.496358076097403,-0.8167864873318,0.0307491201529106,-0.816786487332382,0.030747945376286
1997,2013,eci,1.70361119090929,0.50577579623694,-0.782529232596134,0.0297948270242955,-0.782529232594565,0.0297941756288171
1997,2014,eci,1.52142520943402,0.52166266145531,-0.655585715423651,0.0548997313202825,-0.655585715422741,0.0548801552732325
1997,2015,eci,1.48341146277371,0.534048307769641,-0.662265290518797,0.0531567646825198,-0.66226529052016,0.0531549560789033
1997,2016,eci,1.47085709337978,0.537437790939371,-0.664144496239851,0.0525412793094866,-0.664144496240086,0.0525591229984012
1998,2002,eci,1.28120605223468,0.709133568616925,0.449602879013361,0.427818542135478,0.449602879011764,0.427815732310541
1998,2003,eci,-1.30261878500777,0.739117528062116,-0.289408839640363,0.602181054396966,-0.289408839638443,0.602112916173739
1998,2004,eci,-1.51486896077347,0.665404689235962,-0.585240244752442,0.265318306349437,-0.585240244755355,0.265402632334547
1998,2005,eci,-1.33410693091819,0.674468712643112,-0.821974669490257,0.109578535068998,-0.821974669489282,0.109576207112907
1998,2006,eci,-0.0722254486349158,0.981530307627077,-0.743859048768197,0.146275609789122,-0.743859048766252,0.146235656980209
